Station,Lat,Long,Maxlevel,Maxdate,Minlevel,Mindate,Raw,Proc,Plot,Basin,Basin1
CRMS0556-H01,29.9152984552,-92.78717651900001,4.084,2008-09-15 03:00:00,-0.86,2018-08-26 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0556-H01/CRMS0556-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0556-H01/CRMS0556-H01.html,Mermentau,Mermentau
CRMS0532-H01,29.825115212300002,-91.9486284651,8.468,2008-09-12 13:00:00,-2.42,2013-11-27 02:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0532-H01/CRMS0532-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0532-H01/CRMS0532-H01.html,Teche/Vermilion,Teche/Vermilion
ME16-05R,29.7121103065,-92.58311122239999,3.392,2002-11-11 18:00:00,-0.8380000000000001,2002-10-03 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-05R/ME16-05R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-05R/ME16-05R.html,Mermentau,Mermentau
CRMS0488-H02,29.7068049611,-91.5412666405,6.63,2020-08-26 23:00:00,1.31,2020-08-23 13:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0488-H02/CRMS0488-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0488-H02/CRMS0488-H02.html,Teche/Vermilion,Teche/Vermilion
CRMS0531-H01,29.8560647175,-91.9509989672,8.03,2020-10-09 14:00:00,-1.14,2019-01-20 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0531-H01/CRMS0531-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0531-H01/CRMS0531-H01.html,Teche/Vermilion,Teche/Vermilion
CS04a-EC7-T,29.8630146329,-93.1429696723,0.7990000000000002,2012-09-30 17:00:00,0.16899999999999998,2012-10-13 07:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CS04a-EC7-T/CS04a-EC7-T_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CS04a-EC7-T/CS04a-EC7-T.html,Calcasieu/Sabine,Calcasieu/Sabine
CRMS0544-H01,29.6867773949,-91.5761218893,5.06,2011-09-04 02:00:00,-1.7,2006-12-04 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0544-H01/CRMS0544-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0544-H01/CRMS0544-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS1277-H01,29.8239676125,-92.477804599,3.1559999999999997,2008-09-16 10:00:00,-1.6139999999999999,2011-06-20 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1277-H01/CRMS1277-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1277-H01/CRMS1277-H01.html,Mermentau,Mermentau
CRMS2041-H01,29.770548475100004,-92.16341638899999,9.04,2020-08-26 21:00:00,-0.98,2015-10-02 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2041-H01/CRMS2041-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2041-H01/CRMS2041-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0570-H01,29.8006118586,-92.38919068540001,5.214,2008-09-16 00:00:00,-0.43,2018-06-18 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0570-H01/CRMS0570-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0570-H01/CRMS0570-H01.html,Mermentau,Mermentau
CRMS0600-H01,29.5768385389,-92.53483950210001,10.84,2020-08-26 17:00:00,-1.67,2018-01-01 00:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0600-H01/CRMS0600-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0600-H01/CRMS0600-H01.html,Mermentau,Mermentau
CRMS4779-H01,29.6413943109,-91.44760260059999,7.0,2019-07-13 10:00:00,-0.08200000000000007,2008-12-22 04:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4779-H01/CRMS4779-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4779-H01/CRMS4779-H01.html,Atchafalaya,Atchafalaya
CRMS4782-H01,29.664805085900003,-91.4423787652,8.19,2019-07-13 10:00:00,-1.073,2011-01-08 07:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4782-H01/CRMS4782-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4782-H01/CRMS4782-H01.html,Atchafalaya,Atchafalaya
CRMS0609-H01,29.6397965777,-92.604045395,5.67,2008-09-12 15:00:00,-0.18,2014-01-23 21:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0609-H01/CRMS0609-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0609-H01/CRMS0609-H01.html,Mermentau,Mermentau
CRMS0571-H01,29.709556785500002,-92.2926694757,6.069000000000001,2008-09-12 14:00:00,0.14900000000000002,2009-03-04 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0571-H01/CRMS0571-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0571-H01/CRMS0571-H01.html,Mermentau,Mermentau
CRMS0543-H01,29.7523613221,-91.63479963520001,5.286,2008-09-12 03:00:00,-0.724,2006-12-07 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0543-H01/CRMS0543-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0543-H01/CRMS0543-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0547-H01,29.8385935524,-91.7021741768,4.654,2008-09-13 13:00:00,-2.186,2007-12-13 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0547-H01/CRMS0547-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0547-H01/CRMS0547-H01.html,Teche/Vermilion,Teche/Vermilion
TV14-23,29.557564696999997,-91.7734913872,4.4159999999999995,2005-09-23 13:00:00,-2.0540000000000003,2003-01-03 01:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-23/TV14-23_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-23/TV14-23.html,Teche/Vermilion,Teche/Vermilion
CRMS0595-H01,29.8537063544,-92.6374307618,3.7079999999999997,2008-09-15 10:00:00,-1.14,2017-01-21 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0595-H01/CRMS0595-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0595-H01/CRMS0595-H01.html,Mermentau,Mermentau
CRMS1446-H0X,29.933206931799997,-92.8275514503,4.64,2020-10-09 11:00:00,0.02,2019-12-23 01:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1446-H0X/CRMS1446-H0X_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1446-H0X/CRMS1446-H0X.html,Mermentau,Mermentau
CRMS0616-H01,29.730862465700003,-92.2612395384,8.776,2008-09-12 16:00:00,-0.124,2011-02-14 11:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0616-H01/CRMS0616-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0616-H01/CRMS0616-H01.html,Mermentau,Mermentau
ME14-02R,29.616332220700002,-92.449778019,2.559,2003-07-16 11:00:00,-0.661,2003-01-24 00:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME14-02R/ME14-02R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME14-02R/ME14-02R.html,Mermentau,Mermentau
CRMS0583-H01,29.8397591778,-92.9169415633,5.26,2020-08-27 03:00:00,-1.4529999999999998,2011-06-22 03:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0583-H01/CRMS0583-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0583-H01/CRMS0583-H01.html,Mermentau,Mermentau
AT04-01,29.502195485500003,-91.27097204219999,2.7859999999999996,2003-05-17 03:30:00,-0.254,2003-04-09 23:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/AT04-01/AT04-01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/AT04-01/AT04-01.html,Atchafalaya,Atchafalaya
CRMS0535-H01,29.6423268333,-92.1661861558,7.94,2020-08-26 21:00:00,-1.93,2017-01-29 10:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0535-H01/CRMS0535-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0535-H01/CRMS0535-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0599-H01,29.610038434699998,-92.6632073096,9.16,2008-09-12 11:00:00,0.27,2007-12-05 01:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0599-H01/CRMS0599-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0599-H01/CRMS0599-H01.html,Mermentau,Mermentau
CRMS0496-H01,29.629210772399997,-91.5474004683,8.477,2008-09-12 07:00:00,-0.683,2010-01-09 02:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0496-H01/CRMS0496-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0496-H01/CRMS0496-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0499-H01,29.570799659099997,-91.8549797358,7.42,2020-08-26 21:00:00,-0.93,2018-01-01 00:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0499-H01/CRMS0499-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0499-H01/CRMS0499-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0493-H02,29.755238121999998,-91.7611511075,9.22,2020-08-26 21:00:00,-0.92,2015-09-12 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0493-H02/CRMS0493-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0493-H02/CRMS0493-H02.html,Teche/Vermilion,Teche/Vermilion
CRMS0514-H01,29.8526641923,-91.82543770950001,4.667,2008-09-12 13:00:00,-1.1829999999999998,2007-10-28 12:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0514-H01/CRMS0514-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0514-H01/CRMS0514-H01.html,Teche/Vermilion,Teche/Vermilion
TV04-22,29.667528420100002,-91.56988877370001,4.851,2005-09-23 17:00:00,-2.679,2007-01-16 02:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-22/TV04-22_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-22/TV04-22.html,Teche/Vermilion,Teche/Vermilion
TV21CR01-H01,29.5546040087,-91.72360128810001,4.095999999999999,2015-10-25 21:00:00,-2.454,2012-08-29 14:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV21CR01-H01/TV21CR01-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV21CR01-H01/TV21CR01-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0604-H01,29.7578477451,-92.7560650464,5.715999999999999,2008-09-13 01:00:00,-0.954,2011-06-20 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0604-H01/CRMS0604-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0604-H01/CRMS0604-H01.html,Mermentau,Mermentau
CRMS0604-H02,29.7583277409,-92.7536188009,1.09,2019-10-25 20:00:00,-0.24,2019-12-29 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0604-H02/CRMS0604-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0604-H02/CRMS0604-H02.html,Mermentau,Mermentau
CRMS0513-H01,29.7926732907,-91.6042441719,6.614,2008-09-13 07:00:00,0.23399999999999999,2006-07-02 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0513-H01/CRMS0513-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0513-H01/CRMS0513-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0615-H01,29.6797736617,-92.8215728248,3.67,2017-06-22 01:00:00,-0.89,2014-04-03 16:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0615-H01/CRMS0615-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0615-H01/CRMS0615-H01.html,Mermentau,Mermentau
AT04-02,29.448555516,-91.2849719999,4.867999999999999,2003-07-14 04:30:00,-0.482,2003-04-09 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/AT04-02/AT04-02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/AT04-02/AT04-02.html,Atchafalaya,Atchafalaya
CRMS0493-H01,29.755722151999997,-91.7583087906,5.429,2011-09-04 00:00:00,-1.471,2008-01-02 01:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0493-H01/CRMS0493-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0493-H01/CRMS0493-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0489-H01,29.6013169086,-91.5418361833,8.76,2019-07-13 07:00:00,-1.09,2015-01-07 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0489-H01/CRMS0489-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0489-H01/CRMS0489-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS1409-H0X,29.849617891100003,-93.00561118600001,1.07,2020-01-27 04:00:00,0.23,2020-04-16 11:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1409-H0X/CRMS1409-H0X_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1409-H0X/CRMS1409-H0X.html,Mermentau,Mermentau
ME16-01,29.6368062744,-92.57038883700001,2.346,2002-11-05 23:00:00,-0.08399999999999996,2001-06-05 04:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-01/ME16-01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-01/ME16-01.html,Mermentau,Mermentau
CRMS0584-H01,29.7930746847,-92.85669758819999,6.205,2008-09-12 23:00:00,-0.94,2014-02-06 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0584-H01/CRMS0584-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0584-H01/CRMS0584-H01.html,Mermentau,Mermentau
ME16-04R,29.576666870100002,-92.5351941441,4.976,2002-10-03 05:00:00,-1.204,2002-02-08 01:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-04R/ME16-04R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-04R/ME16-04R.html,Mermentau,Mermentau
CRMS0584-H02,29.7969359253,-92.8580452749,7.22,2020-08-26 21:00:00,-0.35,2020-04-11 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0584-H02/CRMS0584-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0584-H02/CRMS0584-H02.html,Mermentau,Mermentau
CRMS1650-H01,29.810668905,-92.0415391787,6.76,2019-07-13 14:00:00,-1.32,2016-01-22 04:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1650-H01/CRMS1650-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1650-H01/CRMS1650-H01.html,Teche/Vermilion,Teche/Vermilion
TV04-01R,29.6388213092,-91.55733315350001,5.17,2000-11-06 04:00:00,-4.0200000000000005,1999-04-26 03:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-01R/TV04-01R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-01R/TV04-01R.html,Teche/Vermilion,Teche/Vermilion
CRMS0488-H01,29.707339565100003,-91.5408642584,6.28,2008-09-13 02:00:00,0.5,2015-10-14 03:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0488-H01/CRMS0488-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0488-H01/CRMS0488-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0461-H01,29.5846948627,-91.32607489760001,8.47,2019-07-13 07:00:00,-1.12,2015-08-25 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0461-H01/CRMS0461-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0461-H01/CRMS0461-H01.html,Atchafalaya,Atchafalaya
TV04-02,29.6685437839,-91.5692809342,4.081,2000-11-06 05:00:00,-4.099,1997-12-31 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-02/TV04-02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-02/TV04-02.html,Teche/Vermilion,Teche/Vermilion
TV14-02,29.557564696999997,-91.7734913872,3.946,2001-10-13 04:00:00,-21.413999999999998,2001-09-11 03:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-02/TV14-02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-02/TV14-02.html,Teche/Vermilion,Teche/Vermilion
CRMS0587-H01,29.7977866422,-92.9126215826,5.601,2008-09-12 22:00:00,-1.7,2014-07-07 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0587-H01/CRMS0587-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0587-H01/CRMS0587-H01.html,Mermentau,Mermentau
CRMS0552-H02,29.7971587,-92.13615892989999,8.36,2020-08-26 22:00:00,-1.17,2018-01-12 17:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0552-H02/CRMS0552-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0552-H02/CRMS0552-H02.html,Teche/Vermilion,Teche/Vermilion
